Client_ID|Loan_Request|MTG_Due|Property_Value|Loan_Reason|Occupation|Years_At_Job|Derog_Report|DELQ_Line|Trade_Line|File_Age|Inquiry|Debt_Income_Ratio|CR_Score|Bad
ID#02563|$15,000||$94,000||Other||0|0|10|186.7|1||498|0
ID#02564|$15,000|$53,000|$83,400|HomeImp|ProfExe|5|0|0|13|120.3|0||469|0
ID#02565|$15,000|$54,261|$88,000||ProfExe|10|0|0|16||1||515|0
ID#02566|$15,000|$94,705|$114,400|DebtCon|Other|9|0|0|19|300.3|2||505|0
ID#02567|$15,000|$42,657|$65,000|DebtCon|ProfExe|18|0|0|23|181.6|0||506|0
ID#02568|$15,000|$122,486|$159,000|DebtCon|Office|5|0|0|21|137|1||447|0
ID#02569|$15,000|$48,000|$105,000|HomeImp|Office|2||3|24|142|1||285|0
ID#02570|$15,000|$102,988|$130,000|DebtCon|Other|1.3|0|0|47|289.2|0||564|0
ID#02571|$15,000|$86,177|$111,500|DebtCon|Other|14|0|0|9|133.9|2||421|0
ID#02572|$15,000|$23,473|$74,000|HomeImp|Other||0|0|50|244.8|1||548|0
ID#02573|$15,000|$72,000|$95,000|DebtCon|Other|0|0|0|18|147.1|1||451|0
ID#02574|$15,000|$59,000|$86,420|DebtCon|Office|1.5|0|0|25|160.3|0||475|0
ID#02575|$15,000|$92,000|$154,000|DebtCon|Mgr|1|0|0|19|208|1||474|0
ID#02576|$15,000|$89,126|$118,300|DebtCon|Office|0.4||3|30|263.2|1||344|0
ID#02577|$15,000|$95,300|$135,700|DebtCon|Office|3|||16|115.7|3||407|0
ID#02578|$15,000|$36,900|$58,600|HomeImp|Other|26|0|0|14|247.1|0||511|0
ID#02579|$15,000|$100,000|$115,000|DebtCon|ProfExe|1|0|0|30|128.9|0||494|0
ID#02580|$15,000|$116,000|$202,800|DebtCon|Other|3.5|0|0|17|203|0||486|0
ID#02581|$15,000|$84,000|$110,975|DebtCon|Other|20|0|0|17|282.2|1||507|0
ID#02582|$15,000|$15,832|$35,300||Office|1|0|0|16|211|0||468|0
ID#02583|$15,000|$62,674|$76,950|HomeImp|Mgr|8|1|5|31|249.5|0||141|1
ID#02584|$15,000||$50,000|HomeImp|Other|0|3|4|45|207|1||145|1
ID#02585|$15,000|$89,200|$114,750|DebtCon|ProfExe|11|0|0|27|114.6|0||418|1
ID#02586|$15,000|$109,000|$155,000|DebtCon|Office|0|3|2|28|105.5|1||165|1
ID#02587|$15,000|$42,006||DebtCon|Other|10|0|1|33|75.3|0||376|1
ID#02588|$15,000|$153,000|$185,625|DebtCon|Mgr|8||2|31|154.2|||338|1
ID#02589|$15,000|$33,000||||0.9|7|5|20|144.9|0||154|1
ID#02590|$15,000|$116,400|$146,450|DebtCon|Other|17.5|0|1|29|255.7|1||434|1
ID#02591|$15,000|$6,124|$35,000|HomeImp|Other|1.5|1|0|5|91.3|0||370|1
ID#02592|$15,000|$18,900|$80,400|DebtCon|ProfExe|7|0|1|12|142|0||352|1
ID#02593|$15,000|$54,294|$85,460|DebtCon|Other|18|0|3|23|118.7|1||255|1
ID#02594|$15,000||$26,100|DebtCon|Other|1.6|0|1|20|105.5|17||162|1
ID#02595|$15,000|$73,500|$105,000|DebtCon|Other|1|0|2|25|205.9|2||339|1
ID#02596|$15,000|$40,000|$58,000||ProfExe|4|7|0|26|268.8|3||164|1
ID#02597|$15,000|$68,000|$96,000|DebtCon|Mgr|12|0|3|24|109.6|0||265|1
ID#02598|$15,000|$62,100|$40,000|DebtCon|ProfExe|1|0|0|13|111.6|2||373|1
ID#02599|$15,000|$74,000|$90,000|DebtCon|ProfExe|9|1|3|27|137|0||213|1
ID#02600|$15,000|$16,400|$205,950|DebtCon|Mgr|10|8|3|42|135.9|11|||1
ID#02601|$15,000|$55,300|$81,000|DebtCon|Other|5.3|8|0|30|259.7|4||0|1
ID#02602|$15,000|$166,000|$182,175|DebtCon||3.5|4|0|14|74.1|2||146|1
ID#02603|$15,000|$54,000|$72,865|DebtCon|Office|2.9|0|1|15|145.1|1||358|1
ID#02604|$15,000|$47,000|$73,900|DebtCon|Office|2|1|5|16|73.1|1||0|1
ID#02605|$15,000|$82,000|$130,000|DebtCon|Mgr|18|0|5|19|122.7|10||0|1
ID#02606|$15,000|$61,438|$127,300|DebtCon|Self|4|1|3|17|134.3|1||162|1
ID#02607|$15,000|$42,000|$111,351|DebtCon|Other|6||6|17|225.6|0||135|1
ID#02608|$15,000|$79,000|$108,000|HomeImp|Other|0.4|0|0|31|385.5|3||540|1
ID#02609|$15,000|$125,000|$177,100|HomeImp|ProfExe|10|3|1|14|221.2|0||303|1
ID#02610|$15,000|$77,544|$102,000|DebtCon|Sales|4|0|0|35|11.7|2||351|1
ID#02611|$15,000|$61,265||DebtCon|Office|22|0|0|21|186.7|1||440|1
ID#02612|$15,000|$96,983|$140,487|HomeImp|ProfExe|15|0|0|21|132.4|4|35.3|414|0
ID#02613|$15,000|$26,284|$40,908|DebtCon|ProfExe|20|0|1|16|198.8|1|32|445|0
ID#02614|$15,000|$5,627|$64,962|DebtCon|Sales|0|0|0|6|341.5|0|40|490|0
ID#02615|$15,000|$46,867|$67,529|DebtCon|Other|7|0|0|48|133.8|3|31.5|499|0
ID#02616|$15,000|$73,187|$111,623|DebtCon|Other|4|0|0|14|98.1|2|36.2|407|0
ID#02617|$15,000|$65,584|$92,582|DebtCon|Other|10|0|0|10|82.9|2|34.3|412|0
ID#02618|$15,000||$68,020|||1|0|0|0||0|1.9|720|0
ID#02619|$15,000|$27,954|$79,333|HomeImp|Other||0|0|49|256|1|42.6|479|0
ID#02620|$15,000|$84,832|$107,207|HomeImp|Other|19|0|0|23|124.5|4|28.6|474|0
ID#02621|$15,000|$89,165|$106,392|DebtCon|Sales|12||2|17|166.1|0|35|362|0
ID#02622|$15,000|$44,623|$72,225|DebtCon|Other|1|0|0|21|268.4|0|28.1|585|0
ID#02623|$15,100|$140,193|$176,342|DebtCon|Mgr|11|0|0|20|248.2|0|30.1|558|0
ID#02624|$15,100|$81,461|$93,548|DebtCon|Other|2|0|0|22|160.1|0|41|427|0
ID#02625|$15,100|$45,351|$65,481|DebtCon|Other|4|0|0|18|91.7|9|39.1|299|1
ID#02626|$15,100||$53,238|DebtCon|Other||||16|351||34.1|548|0
ID#02627|$15,100|$73,505|$109,656|DebtCon|Other|5|0|0|13|82|2|36.5|397|0
ID#02628|$15,100|$72,645|$106,343|DebtCon|Other|5|0|0|13|80.8|2|34.5|414|0
ID#02629|$15,100|$49,533|$63,607|DebtCon|Other|2|0|0|14|180.5|0|36.4|465|0
ID#02630|$15,100|$68,043|$80,686|DebtCon|Office|4|0|0|20|119.7|1|21.4|568|0
ID#02631|$15,100||$57,940|DebtCon|Office|0|0|0|8|86.9|1|38.9|383|0
ID#02632|$15,100|$96,763|$114,896|HomeImp|Office|2|0|0|21|144.5|0|36.4|460|0
ID#02633|$15,100|$54,000|$77,542|HomeImp|ProfExe|13|1|1|26|122.6|1||357|1
ID#02634|$15,100||$65,961|||0|0|0|0||0|1.6|723|0
ID#02635|$15,100|$38,549|$59,853|DebtCon||5|0|0|9|104.2|2|29.1|465|0
ID#02636|$15,100|||||0|0|0|0||0||751|1
ID#02637|$15,100|$60,264|$87,110|HomeImp|ProfExe|5|0|0|13|111.4|0|26.1|526|0
ID#02638|$15,100|$53,549|$99,812|DebtCon|ProfExe|4|0|0|21|127.1|2|38|414|0
ID#02639|$15,100|$44,959|$68,483|DebtCon|Mgr|27|1|0|17|279.9|1|37.2|446|0
ID#02640|$15,100|$101,378|$143,229|HomeImp|ProfExe|12|0|0|21|129.5|4|36.8|401|0
ID#02641|$15,100|$45,579|$54,065|DebtCon|Other||0|0|15|79.8|0|41.4|379|0
ID#02642|$15,100|$26,196|$45,657|HomeImp|Other|9|0|0|12|86.7|1|29.3|473|0
ID#02643|$15,100|$127,045|$163,833|DebtCon|Office|4|0|0|21|136|0|25.9|549|0
ID#02644|$15,100|$44,700|$76,456|DebtCon|Mgr|5|0|0|9|134.5|0|29.4|501|0
ID#02645|$15,100|$39,679|$62,674|DebtCon||5|1|0|9|95.6|1|28.5|434|0
ID#02646|$15,100||$32,289|DebtCon|Other|13|||9|82|1|33.5|429|0
ID#02647|$15,100|$81,298|$108,947|DebtCon|ProfExe|9|0|0|35|194.4|1|42.2|436|0
ID#02648|$15,100||$98,114||Other||0|0|10|198.1|1|31.5|497|0
ID#02649|$15,200|$58,000|$77,000|DebtCon|Other|0.9|1|0|26|127.9|3||363|1
ID#02650|$15,200|$5,076|$66,536|DebtCon|Sales|2|0|0|5|323.1|0|40.3|479|0
ID#02651|$15,200|$44,414|$60,098|DebtCon||4|1|0|9|105.7|2|27.4|436|0
ID#02652|$15,200|$59,544|$86,360|HomeImp|ProfExe|5|0|0|12|120.1|0|27.6|515|0
ID#02653|$15,200|$87,116|$105,971|HomeImp|Other|21|0|0|24|147.9|4|28|491|0
ID#02654|$15,200|$47,453|$73,068|DebtCon|ProfExe|20|0|0|16|196.7|0|22.4|599|0
ID#02655|$15,200|$137,128|$184,660|DebtCon|Mgr|11|0|0|21|254.4|0|28.8|573|0
ID#02656|$15,200|$102,925|$114,520|HomeImp|Office|3|0|0|22|137.4|0|36.4|458|0
ID#02657|$15,200|$85,303|$131,022|DebtCon|ProfExe|14|0|0|18|295.5|0|29.6|579|0
ID#02658|$15,200|$49,428|$62,696|DebtCon|Mgr|27|0|0|16|265.4|1|38.5|473|0
ID#02659|$15,200|$69,320|$89,644|DebtCon|Other|11|0|0|11|91.7|2|31.1|446|0
ID#02660|$15,200||$67,103|||1|0|0|0||0|3.7|704|0
ID#02661|$15,200|$105,328|$113,931|HomeImp|ProfExe|3|0|0|32|138.1|2|61.9|222|1
ID#02662|$15,200|$47,200|$74,510|DebtCon|ProfExe|17|0|0|23|174.5|0|41.9|427|0
ID#02663|$15,200|$20,005|$39,605|DebtCon|Mgr|8|0|0|10|96.7|0|21.7|554|0
ID#02664|$15,200|$142,766|$177,998|DebtCon|Mgr|12|0|0|21|260.4|0|27.5|587|0
ID#02665|$15,200|$96,341|$118,734|DebtCon|Other|1|1||26|90.7|1|39.1|362|1
ID#02666|$15,200|$34,854|$63,519|DebtCon|ProfExe|6|0|0|15|275.5|0|20.8|645|0
ID#02667|$15,200|$41,049|$50,892|DebtCon|ProfExe|1|0|0|34|276.2|1|38.4|504|0
ID#02668|$15,200|$43,961|$62,171|DebtCon|Other||0|0|18|124.8|1|39.6|407|0
ID#02669|$15,200|$90,108|$118,941|HomeImp|Mgr|2|0|2|25|170.9|0|41.2|321|0
ID#02670|$15,200|$40,341|$58,834|DebtCon|Other||0|0|15|100|0|41.1|391|0
ID#02671|$15,200|$7,879|$95,124|HomeImp|Other|13|0|1|22|270.3|0|29.2|522|0
ID#02672|$15,200|$65,000|$92,000|DebtCon|Office|1|0|0|20|152.1|4||416|0
ID#02673|$15,200|$102,699|$121,925|HomeImp|Office|2|0|0|22|155.9|0|36.7|463|0
ID#02674|$15,200||$100,320||Other||0|0|9|190.3|0|33.8|485|0
ID#02675|$15,200|$77,636|$95,682|DebtCon|ProfExe|10|1|1|41|335.8||38|440|0
ID#02676|$15,200|$71,233|$84,439|DebtCon|Other|1|0|0|26|243|2|32.2|521|0
ID#02677|$15,200|$8,723|$66,817|DebtCon|Sales|0|0|0|5|309.5|0|37.8|495|0
ID#02678|$15,200|$64,028|$95,482|DebtCon|Office|2|0|0|24|174.2|0|24.9|579|0
ID#02679|$15,200|$53,433|$114,245|HomeImp|Office|2||3|24|155.4|1|37|282|0
ID#02680|$15,200|$59,745|$81,269|DebtCon||8||||||27|518|0
ID#02681|$15,300|$65,298|$94,301|DebtCon|Office|1|0|0|19|150.5|4|31.4|455|0
ID#02682|$15,300|$22,057|$44,461||Office|1|0|0|16|210.3|0|40.4|445|0
ID#02683|$15,300|$22,079|$168,281|HomeImp|Self|8|0|0|27|301.5|0|27.8|611|0
ID#02684|$15,300|$57,840|$86,903|DebtCon|Other|0|0|0|11|110.8|4|38.8|361|0
ID#02685|$15,300|$14,695|$48,095|DebtCon|ProfExe|1|0|0|16|301.7|0|19|673|0
ID#02686|$15,300|$83,039|$99,630|DebtCon|ProfExe|8|1|2|42|354.5||38.3|390|0
ID#02687|$15,300||$92,320|DebtCon|Office|28|0|0|15|326|0|15.3|715|0
ID#02688|$15,300|$62,094|$96,938||ProfExe|9|0|0|15||0|25.4|529|0
ID#02689|$15,300|$82,439|$99,896|DebtCon|ProfExe|1|0|0|21|281.2|1|39.4|479|0
ID#02690|$15,300|$83,004|$121,108|||||||||36.8|411|0
ID#02691|$15,300|$39,065|$54,970|DebtCon|Other||0|0|15|73.8|0|41.8|373|0
ID#02692|$15,300|$79,541|$94,973|DebtCon|Other|5|2|0|20|76.2|0|22.9|457|0
ID#02693|$15,300|$81,500|$102,000|HomeImp|ProfExe|3.5|0|0|25|123.8|1||476|0
ID#02694|$15,300|$101,000|$112,500|DebtCon|Other|1|0|0|21|129.9|2||437|0
ID#02695|$15,300|$42,100|$65,000|DebtCon|Other|7|0|0|15|95.3|3||401|0
ID#02696|$15,300|$21,383|$38,480|HomeImp|Mgr|20|0|1|31|182.6|4||336|1
ID#02697|$15,300|$96,700||HomeImp|Other|5|0|1|24|225.2|0||443|1
ID#02698|$15,300|$101,311|$113,253|DebtCon|Other|0|0|0|21|140.1|1|40.7|408|0
ID#02699|$15,300|$127,172|$156,578|DebtCon|Mgr||0|0|19|213.3|0|36.3|487|0
ID#02700|$15,300|$88,251|$103,063|HomeImp|Other|18|0|0|23|127.6|3|28.2|492|0
ID#02701|$15,300|$59,083|$96,073|DebtCon|ProfExe|8|0|0|19|194|0|20.5|619|0
ID#02702|$15,300|$109,767|$117,552|DebtCon|ProfExe|0|0|0|30|125.9|0|37.7|453|0
ID#02703|$15,300|$54,412|$95,123|DebtCon|ProfExe|6|0|0|22|134.2|2|35.1|444|0
ID#02704|$15,300|$53,736|$102,094|HomeImp|Other|0|0|2|10|33.4|1|40.1|239|0
ID#02705|$15,300||$53,184|DebtCon|Office|1|0|0|9|81.6|1|39|381|0
ID#02706|$15,300|$84,989|$98,781|HomeImp|Office||0|0|25|184.5|0|43|424|0
ID#02707|$15,300|$33,113|$57,991|DebtCon|Other|4|0|0|16|122.6|1|40.6|394|0
ID#02708|$15,300|$24,025|$42,722||Office|2|0|0|15|208|0|37.1|472|0
ID#02709|$15,300|$78,375|$108,175|HomeImp|Other|6|1|0|20|82.1|0|22.5|509|1
ID#02710|$15,300|$77,069|$104,534|DebtCon|ProfExe|0|0|0|21|276.9|2|39.2|466|0
ID#02711|$15,300|$49,421|$67,343|DebtCon|Other|4|0|0|22|57.9|6|42.9|293|1
ID#02712|$15,400|$103,934|$113,696|DebtCon|Office|4|0|0|34|265.6|1|26.8|603|0
ID#02713|$15,400|$32,131|$47,338|HomeImp|Other|9|0|0|11|93.4|1|31.4|456|0
ID#02714|$15,400|$100,848|$129,454|HomeImp|ProfExe|10|0|0|31|174.9|2|28.1|536|0
ID#02715|$15,400|$48,275|$69,427|DebtCon|ProfExe|17|0|0|15|202.5|0|23.2|593|0
ID#02716|$15,400|$32,855|$69,663|DebtCon|ProfExe|7|0|0|16|256.2|1|23.3|604|0
ID#02717|$15,400|$10,074|$57,135|DebtCon|ProfExe|4|0|0|16|310.4|0|17.6|690|0
ID#02718|$15,400|$50,402|$65,561|DebtCon|Mgr|25|0|0|16|282.6|0|38.1|496|0
ID#02719|$15,400|$180,017|$206,148|DebtCon|Mgr|2|0|2|49|196|1|36.4|396|1
ID#02720|$15,400|$59,518|$91,172|DebtCon|Office|2|0|0|25|159|0|25|573|0
ID#02721|$15,400|$63,456|$96,794|DebtCon|ProfExe|3|0|0|28|85.5|0|37.4|436|1
ID#02722|$15,400|$25,822|$43,334||Office|1|0|0|15|211|0|40.5|443|0
ID#02723|$15,400|$104,451|$119,195|DebtCon|Office|5|0|0|34|264.8|0|30|586|0
ID#02724|$15,400|$58,085|$91,192|DebtCon|ProfExe|10|0|0|19|191.3|0|21.4|610|0
ID#02725|$15,400||$43,899|HomeImp|Other|0|0|0|9|324.6|1|27.8|583|0
ID#02726|$15,400|$34,574|$69,751|DebtCon|ProfExe|6|0|0|16|254.1|1|22.7|608|0
ID#02727|$15,400|$110,900|$126,400|DebtCon||16|0|0|18|179.6|1||501|0
ID#02728|$15,400|$47,749|$74,451|DebtCon|Mgr|3|0|0|8|133.9|1|27.9|500|0
ID#02729|$15,400||$55,421|DebtCon|Office|2|0|0|9|81.3|2|38.7|371|0
ID#02730|$15,400|$73,793|$86,176|DebtCon|Other|2|1|0|26|229.4|3|31|468|0
ID#02731|$15,400|$30,703|$57,184|HomeImp|Other|10|0|0|10|122.8|0|18.2|597|0
ID#02732|$15,400|$28,669|$43,078|DebtCon|Mgr|14|1|0|17|108.2|1|24.7|485|0
ID#02733|$15,400|$101,981|$145,125|DebtCon|Office|3|||15|105.6|3|32.7|431|0
ID#02734|$15,400|$7,839|$48,276|DebtCon|ProfExe|4|0|0|16|315.2|0|18.3|685|0
ID#02735|$15,400|$39,452|$56,834|DebtCon|Other|7|1|0|15|120.1|1|39.9|352|0
ID#02736|$15,400|$50,121|$67,755|DebtCon|Other|3|0|0|14|168.7|0|37.6|450|0
ID#02737|$15,500|$57,993|$82,248|DebtCon|Other|10|0|0|16|173.1|0|32.1|503|1
ID#02738|$15,500|$56,206|$137,388|DebtCon|Other|2|0|0|42|275.5|4|39.7|466|0
ID#02739|$15,500|$158,506|$179,499|DebtCon|ProfExe|8||0|26|195.7|4|40.7|401|0
ID#02740|$15,500|$59,316|$80,837|DebtCon|Other|1|0|0|11|126.9|3|35.9|406|0
ID#02741|$15,500|$127,793|$158,580|DebtCon|Mgr||0|0|19|229.3|0|39.5|466|0
ID#02742|$15,500|$36,650|$62,963|DebtCon|ProfExe|6|0|0|16|260.9|0|24.3|610|0
ID#02743|$15,500|$74,761|$92,729|DebtCon|ProfExe|9|0|1|42|339.1||37.5|494|0
ID#02744|$15,500|$25,448|$39,188||Office|3|0|0|16|215.6|0|39|460|0
ID#02745|$15,500|$93,730|$106,841|DebtCon|Sales|13||1|18|132.8|0|33.3|422|0
ID#02746|$15,500|$88,929|$115,249|DebtCon|ProfExe|0|0|2|34|156.1|0|32|409|0
ID#02747|$15,500|$79,185|$88,693|DebtCon|Mgr|19|0|0|23|244.2|10|36.3|383|0
ID#02748|$15,500|$98,646|$115,669|DebtCon|Other|13|0|0|26|177.5|0|33.4|508|0
ID#02749|$15,500|$71,412|$93,723|DebtCon|Mgr|19|0|0|24|238.5|11|36|373|0
ID#02750|$15,500|$97,596|$119,326|DebtCon|Office|0||3|30|254.7|1|41|297|0
ID#02751|$15,500|$52,051|$88,200|DebtCon|Office|30|0|0|22|211.1|0||493|0
ID#02752|$15,500|$48,100|$67,000|DebtCon|Other|15|||||||426|1
ID#02753|$15,500|$26,452|$43,900|DebtCon|Mgr|21|1|2|19|215.1|0||314|1
ID#02754|$15,500|$38,900|$60,500|DebtCon|Other|8|7|4|53|95.9|2|||1
ID#02755|$15,500|$28,269|$52,822|HomeImp|Other|9|0|0|9|120.6|1|18.2|582|0
ID#02756|$15,500|$25,751|$43,531||Office|0|0|0|16|213.4|0|37.8|470|0
ID#02757|$15,500|$46,846|$70,082|DebtCon|ProfExe|7|0|0|12|152.2|2|30.1|482|0
ID#02758|$15,500|$46,125|$63,276|DebtCon|Mgr|27|0|0|16|298.5|0|39.3|493|0
ID#02759|$15,500|$54,653|$73,117|DebtCon|Other|13||||||29.5|501|1
ID#02760|$15,500|$20,800|$173,566|HomeImp|Self|6|0|0|26|292|0|25.6|626|0
ID#02761|$15,500|$82,054|$104,627|DebtCon|Sales|3|0|0|35|9|1|60.6|195|1
ID#02762|$15,500|$116,543|$133,986|DebtCon||17|0|0|18|164.7|1|37.6|442|0
ID#02763|$15,500|$17,727|$39,746||Office|1|0|0|16|204.1|0|40.7|441|0
ID#02764|$15,500|$96,426|$122,322|DebtCon|Office|12|0|0|12|226.3|0|40.9|443|0
ID#02765|$15,600||$66,837|||9|0|0|15|94.7|0|26.3|520|0
ID#02766|$15,600|$83,758|$106,992|HomeImp|ProfExe|3|0|0|24|127.7|1|39|422|0
ID#02767|$15,600|$102,572|$112,721|DebtCon|Office|3|0|1|33|271.3|0|29.6|534|0
ID#02768|$15,600|$49,151|$62,005|DebtCon|Other|4|0|0|14|185.7|0|36|471|0
ID#02769|$15,600|$102,881|$117,868|DebtCon|Other|11|0|0|19|287.4|2|31.8|535|0
ID#02770|$15,600|$104,458|$137,583|DebtCon|Other|1|0|0|46|280.8|0|41.2|510|0
ID#02771|$15,600|$27,599|$47,615|HomeImp|Other|10|0|0|12|90.3|1|29.7|472|0
ID#02772|$15,600|$75,701|$106,389|DebtCon|ProfExe|0|0|0|21|278.7|2|40.1|460|0
ID#02773|$15,600|$62,622|$106,824|HomeImp|ProfExe|9|0|0|11|261|0|35|508|0
ID#02774|$15,600|$76,724|$96,942|DebtCon|Other|0|1|0|18|157.4|1|34.2|423|0
ID#02775|$15,600|$89,312|$110,431|HomeImp|ProfExe|2|0|0|25|110.4|1|39.2|414|0
ID#02776|$15,600|$105,959|$121,747|DebtCon|Other|0|0|0|21|120.5|2|39.3|400|0
ID#02777|$15,600|$58,728|$92,443|HomeImp|ProfExe|6|0|0|13|128|0|28.5|512|0
ID#02778|$15,600|$74,156|$101,136|DebtCon|Mgr|11|0|3|24|107.4|0|27.7|356|1
ID#02779|$15,600|$63,500|$80,000|DebtCon|Sales|0.2|3|0|20|104.6|2||232|1
ID#02780|$15,600|$92,789|$123,455|DebtCon|Other|13|0|0|26|176.7|0|36.5|480|0
ID#02781|$15,600|$68,056|$103,179|HomeImp|ProfExe|7|0|0|12|263.4|1|37.2|479|0
ID#02782|$15,600|$47,537|$66,581|DebtCon|Other|7|0|1|48|116.6|3|30.4|446|0
ID#02783|$15,600|$62,582|$131,510|DebtCon|Self|2|0|2|17|122.6|1|38.6|301|1
ID#02784|$15,600|$51,990|$141,518|DebtCon|Other|1|0|0|43|272.5|3|39.3|483|0
ID#02785|$15,700|$53,443|$77,704|DebtCon|Office|2|0|5|16|73.1|0|45.2|0|1
ID#02786|$15,700|$80,200|$88,545|DebtCon|Mgr|21|0|0|24|242.6|10|36.3|384|0
ID#02787|$15,700|$64,625|$93,272|DebtCon|Office|0|0|0|24|178.9|0|23.7|591|0
ID#02788|$15,700|$64,793|$99,157|HomeImp|ProfExe|22|0|0|23|244.7|1|38.3|476|0
ID#02789|$15,700|$135,886|$181,894|DebtCon|Mgr|10|0|0|21|248|0|30.3|558|0
ID#02790|$15,700|$75,764|$97,122|DebtCon|Other|5|2|0|21|70.7|0|24.4|444|0
ID#02791|$15,700|$35,873|$52,800|HomeImp|Other|10|0|0|10|128.2|0|21|575|0
ID#02792|$15,700|$46,423|$72,198|DebtCon|Other|0||2|10|267.4|1|36.5|371|0
ID#02793|$15,700|$48,093|$65,686|DebtCon|ProfExe|3|0|0|12|149.9|1|30.5|490|0
ID#02794|$15,700|$111,367|$127,421|DebtCon||16|0|0|18|184.2|1|41|420|0
ID#02795|$15,700|$149,305||DebtCon|ProfExe|25|0|2|71|382.9|0|38.2|502|1
ID#02796|$15,700|$85,384|$101,302|DebtCon|Other|1|0|0|22|128.3|0|41.6|409|0
ID#02797|$15,700|$95,128|$122,248|DebtCon|Other|10|0|0|27|171|0|36.3|481|0
ID#02798|$15,700||$28,198|DebtCon|Other|12|||9|87.6|2|32.4|430|0
ID#02799|$15,700|$79,346|$93,472|DebtCon|Mgr|19|0|0|23|244.5|11|33.2|399|0
ID#02800|$15,700|$64,185|$84,000|DebtCon|Other|0.2|2|2|26|112|2||232|0
ID#02801|$15,700|$60,316|$80,000|DebtCon|Mgr|0.2|1|0|23|85.2|1||366|1
ID#02802|$15,700|$83,761|$125,860|HomeImp|Other|1|0|0|0||0||421|1
ID#02803|$15,700|$16,804|$34,294|DebtCon|Mgr|9|0|0|10|131.8|0|24|550|0
ID#02804|$15,700|$122,646|$204,282|DebtCon|Other|2|0|0|17|201.9|0|26.3|568|0
ID#02805|$15,700|$87,754|$103,045|HomeImp|Other|21|0|0|23|147.5|4|29.2|479|0
ID#02806|$15,700||$54,557|DebtCon|Office|2|0|0|8|93|2|41.3|353|0
ID#02807|$15,700|$99,618|$131,710|DebtCon|Mgr|5|||41|236.7|2|37.9|490|0
ID#02808|$15,700|$81,709|$111,127|HomeImp|ProfExe|4|0|0|25|123.6|0|37.6|447|0
ID#02809|$15,700|$40,314|$60,640|HomeImp|Other|25|0|0|13|255.5|0|22.5|619|0
ID#02810|$15,700|$46,124|$67,964|DebtCon|ProfExe|6|0|0|12|155.8|2|28.8|495|0
ID#02811|$15,700|$74,587|$93,180|DebtCon|Mgr|19|0|0|24|263.2|10|35.4|401|0
ID#02812|$15,700|$58,410|$89,082|DebtCon|Office|29|0|0|21|211.8|0|31.1|536|0
ID#02813|$15,700|$53,478|$68,885|DebtCon|Other|5|0|0|17|83.7|5|40.3|333|1
ID#02814|$15,700|$83,830|$122,719|||||||||35.2|426|0
ID#02815|$15,800|$91,095|$109,401|DebtCon|Sales|12||1|17|154.4|0|33.5|428|0
ID#02816|$15,800|$51,281|$144,202|DebtCon|Other|1|0|0|43|286|4|41.5|457|0
ID#02817|$15,800|$9,407|$60,165|DebtCon|Sales|1|0|0|5|310.7|0|40.1|476|0
ID#02818|$15,800|$61,073|$90,897|DebtCon|ProfExe|8|0|0|20|208.5|0|23|605|0
ID#02819|$15,800|$25,344|$79,736|HomeImp|Other||0|0|50|250|0|42.4|492|0
ID#02820|$15,800||$30,395|DebtCon|Other|12|||8|85.3|2|33.6|418|0
ID#02821|$15,800|$89,765|$111,792|DebtCon|ProfExe|1|0|2|34|143.4|1|33.1|383|0
ID#02822|$15,800||$44,144|HomeImp|Other|0|0|0|9|315.8|1|25.7|599|0
ID#02823|$15,800|$58,100|$83,000|DebtCon|ProfExe|2|1|1|27|284.1|4||340|1
ID#02824|$15,800||$58,995|HomeImp|Other|1|2|3|45|195|1|52.2|102|1
ID#02825|$15,800|$104,913|$121,214|DebtCon|ProfExe|2|0|0|21|134|0|44.9|381|1
ID#02826|$15,800|$51,163|$157,644|DebtCon|ProfExe|19|0|0|28|239.2|0|20.7|649|0
ID#02827|$15,800|$101,246|$142,340|DebtCon|Office|2|||16|109.3|2|33.8|437|0
ID#02828|$15,800|$78,905|$97,628|DebtCon|Other|0|0|0|23|152.2|0|42.2|415|0
ID#02829|$15,800|$74,815|$89,721|DebtCon|Mgr|16|0|0|0||0|38|410|1
ID#02830|$15,800|$24,939|$39,285||Office|2|0|0|16|209|0|38.9|459|0
ID#02831|$15,800|$103,537|$111,139|DebtCon|Office|3|0|1|34|252.3|1|27.7|533|0
ID#02832|$15,800|$102,552|$138,171|HomeImp|ProfExe|13|0|0|21|116.8|4|35.1|411|0
ID#02833|$15,800|$58,388|$100,944|HomeImp|Other|0|0|3|10|51.5|1|39.9|193|0
ID#02834|$15,800||$96,579|DebtCon|Office|28|0|0|15|328.2|0|12.2|745|0
ID#02835|$15,800|$71,820|$89,739|DebtCon|Other|0|1|1|25|123|1|33.5|368|0
ID#02836|$15,800|$94,363|$128,434|DebtCon|Mgr|4|||42|241.7|2|39.2|482|0
ID#02837|$15,800|$41,661|$80,457|DebtCon|Mgr|3|0|1|8|137.3|0|27.4|462|0
ID#02838|$15,800||$96,642|DebtCon|Office|26|0|0|16|335.2|0|12.7|744|0
ID#02839|$15,800|$20,665|$43,790|DebtCon|Mgr|8|0|0|11|108.4|0|22.8|552|0
ID#02840|$15,800|$42,504|$64,847|HomeImp|Other||0|0|18|120.7|2|36.8|418|1
